ID,Handle,Command,Title,Body HTML,Sort Order,Template Suffix,Updated At,Published,Published At,Published Scope,Image Src,Image Width,Image Height,Image Alt Text,Row #,Top Row,Product: ID,Product: Handle,Product: Position,Product: Command,Products Count,Metafield: title_tag [string],Metafield: description_tag [string]
674207728001,leertekelt-termekek,MERGE,Leértékelt termékek,,Best Selling,,2025-09-12 19:26:29 +0200,TRUE,2025-03-26 09:39:05 +0100,web,,,,,1051,,15059967246721,bemutato-termek-canapost-asztali-lampa-fembol-terrakotta-szinu-festett-felulettel,,MERGE,91,,
674207728001,leertekelt-termekek,MERGE,Leértékelt termékek,,Best Selling,,2025-09-12 19:26:29 +0200,TRUE,2025-03-26 09:39:05 +0100,web,,,,,1052,,15016405369217,bemutato-termek-compo-bezs-zsenilia-3-szemelyes-kanape-szurke-femszerkezettel-232-cm,,MERGE,91,,
674207728001,leertekelt-termekek,MERGE,Leértékelt termékek,,Best Selling,,2025-09-12 19:26:29 +0200,TRUE,2025-03-26 09:39:05 +0100,web,,,,,1053,,15009939554689,bemutato-termek-salaya-koris-laminalt-retegelt-lemezbol-keszult-keretes-tukor-termeszetes-befejezessel-90-x-60-cm,,MERGE,91,,
674207728001,leertekelt-termekek,MERGE,Leértékelt termékek,,Best Selling,,2025-09-12 19:26:29 +0200,TRUE,2025-03-26 09:39:05 +0100,web,,,,,1054,,15009917763969,bemutato-termek-kenta-furdoszobabutor-tomor-teakfabol-diofa-kivitelben-90-x-45-cm,,MERGE,91,,
674207728001,leertekelt-termekek,MERGE,Leértékelt termékek,,Best Selling,,2025-09-12 19:26:29 +0200,TRUE,2025-03-26 09:39:05 +0100,web,,,,,1055,,15009895514497,bemutato-termek-juhe-allolampa-acelbol-es-fekete-marvanybol,,MERGE,91,,
674207728001,leertekelt-termekek,MERGE,Leértékelt termékek,,Best Selling,,2025-09-12 19:26:29 +0200,TRUE,2025-03-26 09:39:05 +0100,web,,,,,1056,,15009892270465,bemutato-termek-elan-agy-furneros-es-tomor-diofabol-zsinorral-180-x-200-cm-fsc-mix-credit,,MERGE,91,,
674207728001,leertekelt-termekek,MERGE,Leértékelt termékek,,Best Selling,,2025-09-12 19:26:29 +0200,TRUE,2025-03-26 09:39:05 +0100,web,,,,,1057,,15009870217601,bemutato-termek-argo-ovalis-asztal-tomor-akaciafabol-es-fekete-befejezesu-acellabakkal-o-200-x-100-cm,,MERGE,91,,
674207728001,leertekelt-termekek,MERGE,Leértékelt termékek,,Best Selling,,2025-09-12 19:26:29 +0200,TRUE,2025-03-26 09:39:05 +0100,web,,,,,1058,,15009868808577,bemutato-termek-granite-haromlabu-szek-barna-chenille-ben-es-tomor-korisfabol-dio-befejezessel-fsc-100,,MERGE,91,,
674207728001,leertekelt-termekek,MERGE,Leértékelt termékek,,Best Selling,,2025-09-12 19:26:29 +0200,TRUE,2025-03-26 09:39:05 +0100,web,,,,,1059,,9649220485420,montuiri-kihuzhato-kerek-asztal-tolgyfa-furnerbol-es-acel-labakkal-szurke-kivitelben-o-120-200-cm-copy,,MERGE,91,,
674207728001,leertekelt-termekek,MERGE,Leértékelt termékek,,Best Selling,,2025-09-12 19:26:29 +0200,TRUE,2025-03-26 09:39:05 +0100,web,,,,,1060,,9649212686636,alguema-vitrin-tolgyfa-furnerbol-natur-kivitelben-100-x-185-cm-copy,,MERGE,91,,
