ID,Handle,Command,Title,Body HTML,Sort Order,Template Suffix,Updated At,Published,Published At,Published Scope,Image Src,Image Width,Image Height,Image Alt Text,Row #,Top Row,Product: ID,Product: Handle,Product: Position,Product: Command,Products Count,Metafield: title_tag [string],Metafield: description_tag [string]
671736332673,uj-kezdetek,MERGE,Új kezdetek,,Best Selling,,2025-09-12 13:38:10 +0200,TRUE,2025-01-31 16:35:08 +0100,web,,,,,561,,9695750193452,labid-bordo-jacquard-100-pamut-parnahuzat-45-x-45-cm,,MERGE,35,,
671736332673,uj-kezdetek,MERGE,Új kezdetek,,Best Selling,,2025-09-12 13:38:10 +0200,TRUE,2025-01-31 16:35:08 +0100,web,,,,,562,,9583365521708,arlo-etel-es-vizes-talak-fabol-keszult-tartoval-38-x-20-cm-es-meretben-2-darabos-szett,,MERGE,35,,
671736332673,uj-kezdetek,MERGE,Új kezdetek,,Best Selling,,2025-09-12 13:38:10 +0200,TRUE,2025-01-31 16:35:08 +0100,web,,,,,563,,8896494207276,tossa-natural-fiber-folding-box-32-x-33-cm,,MERGE,35,,
671736332673,uj-kezdetek,MERGE,Új kezdetek,,Best Selling,,2025-09-12 13:38:10 +0200,TRUE,2025-01-31 16:35:08 +0100,web,,,,,564,,8896314016044,bowie-small-bed-for-pets-in-mustard-63-x-80-cm,,MERGE,35,,
671736332673,uj-kezdetek,MERGE,Új kezdetek,,Best Selling,,2025-09-12 13:38:10 +0200,TRUE,2025-01-31 16:35:08 +0100,web,,,,,565,,8896313950508,bowie-small-bed-for-pets-in-dark-grey-63-x-80-cm,,MERGE,35,,
671736332673,uj-kezdetek,MERGE,Új kezdetek,,Best Selling,,2025-09-12 13:38:10 +0200,TRUE,2025-01-31 16:35:08 +0100,web,,,,,566,,8896304152876,beyla-solid-oak-shoe-cabinet-with-oak-veneer-985-cm-fsc-100,,MERGE,35,,
673027817857,a-te-sajat-jatszotered,MERGE,A te saját játszótered,<p>Ehhez az új kollekcióhoz egy autentikus otthont álmodtunk meg, amely lehetővé teszi számunkra, hogy kreatívak és spontánok legyünk. Fedezd fel a lágy sziluettek és az erőteljes, frissítő, vidám színek palettájával készült dizájnok válogatását.</p>,Alphabet,,2025-09-01 00:10:06 +0200,IGAZ,2025-03-07 21:39:25 +0100,web,,,,,567,IGAZ,15008939737473,andia-aluminium-mennyezeti-lampa-arany-festett-bevonattal,,MERGE,85,,
673027817857,a-te-sajat-jatszotered,MERGE,A te saját játszótered,,Alphabet,,2025-09-01 00:10:06 +0200,TRUE,2025-03-07 21:39:25 +0100,web,,,,,568,,15008939508097,andia-aluminium-mennyezeti-lampa-fekete-festett-kivitelben,,MERGE,85,,
673027817857,a-te-sajat-jatszotered,MERGE,A te saját játszótered,,Alphabet,,2025-09-01 00:10:06 +0200,TRUE,2025-03-07 21:39:25 +0100,web,,,,,569,,15008939704705,andia-aluminium-mennyezeti-lampa-kefelt-ezust-festett-kivitelben,,MERGE,85,,
673027817857,a-te-sajat-jatszotered,MERGE,A te saját játszótered,,Alphabet,,2025-09-01 00:10:06 +0200,TRUE,2025-03-07 21:39:25 +0100,web,,,,,570,,15008860799361,arvin-sarga-vas-asztal-42-x-42cm,,MERGE,85,,
