ID,Handle,Command,Title,Body HTML,Sort Order,Template Suffix,Updated At,Published,Published At,Published Scope,Image Src,Image Width,Image Height,Image Alt Text,Row #,Top Row,Product: ID,Product: Handle,Product: Position,Product: Command,Products Count,Metafield: title_tag [string],Metafield: description_tag [string]
485285167404,karacsony,MERGE,Karácsony,,Best Selling,,2025-09-01 00:08:41 +0200,TRUE,2024-11-05 17:20:58 +0100,web,,,,,431,,8896315752748,breshi-set-of-3-small-red-decorative-pendant-balls-with-gold-details,,MERGE,85,,
485285167404,karacsony,MERGE,Karácsony,,Best Selling,,2025-09-01 00:08:41 +0200,TRUE,2024-11-05 17:20:58 +0100,web,,,,,432,,15022955463041,serult-termek-granite-zold-karpitozott-fotel-szilard-korisfa-labakkal-dio-befejezessel-fsc-100,,MERGE,85,,
485285167404,karacsony,MERGE,Karácsony,,Best Selling,,2025-09-01 00:08:41 +0200,TRUE,2024-11-05 17:20:58 +0100,web,,,,,433,,15009863500161,bemutato-termek-granite-haromlabu-szek-zold-karpittal-es-tomor-korisfabol-dio-befejezessel-fsc-100,,MERGE,85,,
485285167404,karacsony,MERGE,Karácsony,,Best Selling,,2025-09-01 00:08:41 +0200,TRUE,2024-11-05 17:20:58 +0100,web,,,,,434,,14878457921921,altira-atlatszo-borospohar-50-cl,,MERGE,85,,
485285167404,karacsony,MERGE,Karácsony,,Best Selling,,2025-09-01 00:08:41 +0200,TRUE,2024-11-05 17:20:58 +0100,web,,,,,435,,14878457168257,altira-pezsgospohar-atlatszo-uvegbol-26-cl,,MERGE,85,,
485285167404,karacsony,MERGE,Karácsony,,Best Selling,,2025-09-01 00:08:41 +0200,TRUE,2024-11-05 17:20:58 +0100,web,,,,,436,,14878315839873,teppa-sajtvago-deszka-es-kes-szett-akacfabol-fsc-100,,MERGE,85,,
485285167404,karacsony,MERGE,Karácsony,,Best Selling,,2025-09-01 00:08:41 +0200,TRUE,2024-11-05 17:20:58 +0100,web,,,,,437,,14878313972097,teppa-talca-100-fsc-akacfa-felhasznalasaval,,MERGE,85,,
485285167404,karacsony,MERGE,Karácsony,,Best Selling,,2025-09-01 00:08:41 +0200,TRUE,2024-11-05 17:20:58 +0100,web,,,,,438,,14878171398529,aruc-ket-darabos-szalvetatarto-keszlet-aranyszinu-rozsdamentes-acelbol,,MERGE,85,,
485285167404,karacsony,MERGE,Karácsony,,Best Selling,,2025-09-01 00:08:41 +0200,TRUE,2024-11-05 17:20:58 +0100,web,,,,,439,,14878154523009,aruc-4-darab-aranyszinu-rozsdamentes-acelbol-keszult-tanyer,,MERGE,85,,
485285167404,karacsony,MERGE,Karácsony,,Best Selling,,2025-09-01 00:08:41 +0200,TRUE,2024-11-05 17:20:58 +0100,web,,,,,440,,14878149149057,bria-fenyes-aranyszinu-koszoru-o60-cm,,MERGE,85,,
