ID,Handle,Command,Title,Body HTML,Sort Order,Template Suffix,Updated At,Published,Published At,Published Scope,Image Src,Image Width,Image Height,Image Alt Text,Row #,Top Row,Product: ID,Product: Handle,Product: Position,Product: Command,Products Count,Metafield: title_tag [string],Metafield: description_tag [string]
674207728001,leertekelt-termekek,MERGE,Leértékelt termékek,,Best Selling,,2025-09-12 19:26:29 +0200,TRUE,2025-03-26 09:39:05 +0100,web,,,,,1061,,9649204068652,blok-4-szemelyes-kanape-jobb-oldali-fekvofotellel-bezs-szinben-330-cm-copy,,MERGE,91,,
674207728001,leertekelt-termekek,MERGE,Leértékelt termékek,,Best Selling,,2025-09-12 19:26:29 +0200,TRUE,2025-03-26 09:39:05 +0100,web,,,,,1062,,9649198432556,aimin-szek-feher-gyapjubol-matt-bezs-acellabakkal-copy,,MERGE,91,,
674207728001,leertekelt-termekek,MERGE,Leértékelt termékek,,Best Selling,,2025-09-12 19:26:29 +0200,TRUE,2025-03-26 09:39:05 +0100,web,,,,,1063,,9649183916332,aimin-szek-mustarszinu-gyapjubol-matt-bezs-acellabakbol-copy,,MERGE,91,,
674207728001,leertekelt-termekek,MERGE,Leértékelt termékek,,Best Selling,,2025-09-12 19:26:29 +0200,TRUE,2025-03-26 09:39:05 +0100,web,,,,,1064,,9649176707372,nebai-szek-feher-gyapjubol-tomor-tolgyfa-szerkezettel-natur-kivitelben-copy,,MERGE,91,,
674207728001,leertekelt-termekek,MERGE,Leértékelt termékek,,Best Selling,,2025-09-12 19:26:29 +0200,TRUE,2025-03-26 09:39:05 +0100,web,,,,,1065,,9649111236908,maymai-polc-tomor-tolgyfa-szerkezettel-180-x-81-cm-copy,,MERGE,91,,
674207728001,leertekelt-termekek,MERGE,Leértékelt termékek,,Best Selling,,2025-09-12 19:26:29 +0200,TRUE,2025-03-26 09:39:05 +0100,web,,,,,1066,,9649102553388,marely-bezs-gyapju-szonyeg-160-x-230-cm-copy,,MERGE,91,,
674207728001,leertekelt-termekek,MERGE,Leértékelt termékek,,Best Selling,,2025-09-12 19:26:29 +0200,TRUE,2025-03-26 09:39:05 +0100,web,,,,,1067,,9649097965868,martina-feher-bolyhos-diszparna-52-x-52-cm-copy,,MERGE,91,,
674207728001,leertekelt-termekek,MERGE,Leértékelt termékek,,Best Selling,,2025-09-12 19:26:29 +0200,TRUE,2025-03-26 09:39:05 +0100,web,,,,,1068,,9649093574956,martina-feher-bolyhos-diszparna-47-x-36-cm-copy,,MERGE,91,,
674207728001,leertekelt-termekek,MERGE,Leértékelt termékek,,Best Selling,,2025-09-12 19:26:29 +0200,TRUE,2025-03-26 09:39:05 +0100,web,,,,,1069,,9649087316268,martina-tortfeherbolyhos-parna-60-x-70-cm-copy,,MERGE,91,,
674207728001,leertekelt-termekek,MERGE,Leértékelt termékek,,Best Selling,,2025-09-12 19:26:29 +0200,TRUE,2025-03-26 09:39:05 +0100,web,,,,,1070,,9649069850924,mosi-tomor-mungurfa-dohanyzoasztal-allvannyal-o-90-x-50-cm-copy,,MERGE,91,,
