ID,Handle,Command,Title,Body HTML,Sort Order,Template Suffix,Updated At,Published,Published At,Published Scope,Image Src,Image Width,Image Height,Image Alt Text,Row #,Top Row,Product: ID,Product: Handle,Product: Position,Product: Command,Products Count,Metafield: title_tag [string],Metafield: description_tag [string]
674207728001,leertekelt-termekek,MERGE,Leértékelt termékek,,Best Selling,,2025-09-12 19:26:29 +0200,TRUE,2025-03-26 09:39:05 +0100,web,,,,,1121,,15009826734465,bemutato-termek-wilshire-edzett-uvegbol-es-fembol-keszult-matt-fekete-dohanyzoasztal-o-80-cm,,MERGE,91,,
674207728001,leertekelt-termekek,MERGE,Leértékelt termékek,,Best Selling,,2025-09-12 19:26:29 +0200,TRUE,2025-03-26 09:39:05 +0100,web,,,,,1122,,9649208721708,blok-parna-bezs-szinben-40-x-60-cm-copy,,MERGE,91,,
674207728001,leertekelt-termekek,MERGE,Leértékelt termékek,,Best Selling,,2025-09-12 19:26:29 +0200,TRUE,2025-03-26 09:39:05 +0100,web,,,,,1123,,9649191747884,aimin-szek-bezs-zseniliabol-matt-bezs-szinu-acellabakkal-copy,,MERGE,91,,
674207728001,leertekelt-termekek,MERGE,Leértékelt termékek,,Best Selling,,2025-09-12 19:26:29 +0200,TRUE,2025-03-26 09:39:05 +0100,web,,,,,1124,,9649172775212,nebai-szek-fekete-gyapjubol-tomor-tolgyfa-szerkezettel-fekete-szinu-kivitelben-copy,,MERGE,91,,
674207728001,leertekelt-termekek,MERGE,Leértékelt termékek,,Best Selling,,2025-09-12 19:26:29 +0200,TRUE,2025-03-26 09:39:05 +0100,web,,,,,1125,,9649158979884,malenka-barna-gyapju-szonyeg-200-x-300-cm-copy,,MERGE,91,,
674207728001,leertekelt-termekek,MERGE,Leértékelt termékek,,Best Selling,,2025-09-12 19:26:29 +0200,TRUE,2025-03-26 09:39:05 +0100,web,,,,,1126,,9649060053292,yoana-dohanyzoasztal-diofa-furnerral-es-festett-fekete-femszerkezettel-80-x-80-cm-copy,,MERGE,91,,
674207728001,leertekelt-termekek,MERGE,Leértékelt termékek,,Best Selling,,2025-09-12 19:26:29 +0200,TRUE,2025-03-26 09:39:05 +0100,web,,,,,1127,,9648946479404,vedrana-5-fiokos-komod-diofa-furnerbol-fekete-acellabakkal-60-x-114-cm-copy,,MERGE,91,,
674207728001,leertekelt-termekek,MERGE,Leértékelt termékek,,Best Selling,,2025-09-12 19:26:29 +0200,TRUE,2025-03-26 09:39:05 +0100,web,,,,,1128,,9648936812844,vedrana-5-fiokos-komod-tolgyfafurnerbol-fekete-acel-labakkal-60-x-114-cm-copy,,MERGE,91,,
674207728001,leertekelt-termekek,MERGE,Leértékelt termékek,,Best Selling,,2025-09-12 19:26:29 +0200,TRUE,2025-03-26 09:39:05 +0100,web,,,,,1129,,9648788832556,sylo-bezs-karosszek-tomor-korisfabol-keszult-100-fsc-copy,,MERGE,91,,
674207728001,leertekelt-termekek,MERGE,Leértékelt termékek,,Best Selling,,2025-09-12 19:26:29 +0200,TRUE,2025-03-26 09:39:05 +0100,web,,,,,1130,,9648780050732,deyanira-asztal-tolgyfa-furnerral-es-tomor-tolgyfa-labakkal-200-x-100-cm-copy,,MERGE,91,,
